Index,year,statefip,age_cohorts,TotalAll,totalNat,totalFor,TotalWork,workFor,workNat,foreignBorn,nativeBorn,foreignTotalPer,foreignWorkPer
8846,2009,New York,40-44,19541453,15380406,4161047,10580985,2995630,7585355,420317,999864,0.212934371,0.283114474
8847,2009,New York,45-49,19541453,15380406,4161047,10580985,2995630,7585355,428477,1092028,0.212934371,0.283114474
8848,2009,New York,50-54,19541453,15380406,4161047,10580985,2995630,7585355,383735,1045336,0.212934371,0.283114474
8849,2009,New York,55-59,19541453,15380406,4161047,10580985,2995630,7585355,315380,906017,0.212934371,0.283114474
8850,2009,New York,60-64,19541453,15380406,4161047,10580985,2995630,7585355,274248,782217,0.212934371,0.283114474
8851,2009,New York,65-69,19541453,15380406,4161047,10580985,2995630,7585355,192051,575671,0.212934371,0.283114474
8852,2009,New York,70-74,19541453,15380406,4161047,10580985,2995630,7585355,160787,433598,0.212934371,0.283114474
8853,2009,New York,75-79,19541453,15380406,4161047,10580985,2995630,7585355,110505,365455,0.212934371,0.283114474
8854,2009,New York,80-84,19541453,15380406,4161047,10580985,2995630,7585355,86169,306634,0.212934371,0.283114474
8855,2009,New York,85+,19541453,15380406,4161047,10580985,2995630,7585355,81394,305328,0.212934371,0.283114474
8856,2009,North Carolina,0-4,9380884,8710237,670647,4959370,475405,4483965,6999,645819,0.07149081,0.09585995800000000
8857,2009,North Carolina,5-9,9380884,8710237,670647,4959370,475405,4483965,17919,617579,0.07149081,0.09585995800000000
8858,2009,North Carolina,10-14,9380884,8710237,670647,4959370,475405,4483965,28245,585310,0.07149081,0.09585995800000000
8859,2009,North Carolina,15-19,9380884,8710237,670647,4959370,475405,4483965,33549,623504,0.07149081,0.09585995800000000
8860,2009,North Carolina,20-24,9380884,8710237,670647,4959370,475405,4483965,61604,612680,0.07149081,0.09585995800000000
8861,2009,North Carolina,25-29,9380884,8710237,670647,4959370,475405,4483965,77464,538983,0.07149081,0.09585995800000000
8862,2009,North Carolina,30-34,9380884,8710237,670647,4959370,475405,4483965,90693,514932,0.07149081,0.09585995800000000
8863,2009,North Carolina,35-39,9380884,8710237,670647,4959370,475405,4483965,90849,573413,0.07149081,0.09585995800000000
8864,2009,North Carolina,40-44,9380884,8710237,670647,4959370,475405,4483965,75991,591704,0.07149081,0.09585995800000000
8865,2009,North Carolina,45-49,9380884,8710237,670647,4959370,475405,4483965,55821,628610,0.07149081,0.09585995800000000
8866,2009,North Carolina,50-54,9380884,8710237,670647,4959370,475405,4483965,36655,605748,0.07149081,0.09585995800000000
8867,2009,North Carolina,55-59,9380884,8710237,670647,4959370,475405,4483965,25936,531917,0.07149081,0.09585995800000000
8868,2009,North Carolina,60-64,9380884,8710237,670647,4959370,475405,4483965,21996,498658,0.07149081,0.09585995800000000
8869,2009,North Carolina,65-69,9380884,8710237,670647,4959370,475405,4483965,17580,360414,0.07149081,0.09585995800000000
8870,2009,North Carolina,70-74,9380884,8710237,670647,4959370,475405,4483965,11879,265935,0.07149081,0.09585995800000000
8871,2009,North Carolina,75-79,9380884,8710237,670647,4959370,475405,4483965,8169,225044,0.07149081,0.09585995800000000
8872,2009,North Carolina,80-84,9380884,8710237,670647,4959370,475405,4483965,5955,154550,0.07149081,0.09585995800000000
8873,2009,North Carolina,85+,9380884,8710237,670647,4959370,475405,4483965,3343,135437,0.07149081,0.09585995800000000
8874,2009,North Dakota,0-4,646844,629694,17150,323214,10238,312976,496,41402,0.026513348,0.031675608
8875,2009,North Dakota,5-9,646844,629694,17150,323214,10238,312976,1264,33629,0.026513348,0.031675608
8876,2009,North Dakota,10-14,646844,629694,17150,323214,10238,312976,738,40138,0.026513348,0.031675608
8877,2009,North Dakota,15-19,646844,629694,17150,323214,10238,312976,1206,45622,0.026513348,0.031675608
8878,2009,North Dakota,20-24,646844,629694,17150,323214,10238,312976,1998,62197,0.026513348,0.031675608
8879,2009,North Dakota,25-29,646844,629694,17150,323214,10238,312976,2223,45607,0.026513348,0.031675608
8880,2009,North Dakota,30-34,646844,629694,17150,323214,10238,312976,2172,33123,0.026513348,0.031675608
8881,2009,North Dakota,35-39,646844,629694,17150,323214,10238,312976,1856,30047,0.026513348,0.031675608
8882,2009,North Dakota,40-44,646844,629694,17150,323214,10238,312976,1179,41008,0.026513348,0.031675608
8883,2009,North Dakota,45-49,646844,629694,17150,323214,10238,312976,1037,43747,0.026513348,0.031675608
8884,2009,North Dakota,50-54,646844,629694,17150,323214,10238,312976,325,47162,0.026513348,0.031675608
8885,2009,North Dakota,55-59,646844,629694,17150,323214,10238,312976,909,37390,0.026513348,0.031675608
8886,2009,North Dakota,60-64,646844,629694,17150,323214,10238,312976,537,34892,0.026513348,0.031675608
8887,2009,North Dakota,65-69,646844,629694,17150,323214,10238,312976,386,24937,0.026513348,0.031675608
8888,2009,North Dakota,70-74,646844,629694,17150,323214,10238,312976,43,19180,0.026513348,0.031675608
8889,2009,North Dakota,75-79,646844,629694,17150,323214,10238,312976,167,18250,0.026513348,0.031675608
8890,2009,North Dakota,80-84,646844,629694,17150,323214,10238,312976,377,14429,0.026513348,0.031675608
8891,2009,North Dakota,85+,646844,629694,17150,323214,10238,312976,237,16934,0.026513348,0.031675608
8892,2009,Ohio,0-4,11542645,11113726,428919,6143359,285606,5857753,4223,731313,0.037159507,0.046490202
8893,2009,Ohio,5-9,11542645,11113726,428919,6143359,285606,5857753,9239,730787,0.037159507,0.046490202
8894,2009,Ohio,10-14,11542645,11113726,428919,6143359,285606,5857753,16429,741975,0.037159507,0.046490202
8895,2009,Ohio,15-19,11542645,11113726,428919,6143359,285606,5857753,18482,791341,0.037159507,0.046490202
8896,2009,Ohio,20-24,11542645,11113726,428919,6143359,285606,5857753,28599,727395,0.037159507,0.046490202
8897,2009,Ohio,25-29,11542645,11113726,428919,6143359,285606,5857753,41680,719020,0.037159507,0.046490202
8898,2009,Ohio,30-34,11542645,11113726,428919,6143359,285606,5857753,42798,669108,0.037159507,0.046490202
8899,2009,Ohio,35-39,11542645,11113726,428919,6143359,285606,5857753,43331,692451,0.037159507,0.046490202
8900,2009,Ohio,40-44,11542645,11113726,428919,6143359,285606,5857753,47572,749183,0.037159507,0.046490202
8901,2009,Ohio,45-49,11542645,11113726,428919,6143359,285606,5857753,33880,840379,0.037159507,0.046490202
8902,2009,Ohio,50-54,11542645,11113726,428919,6143359,285606,5857753,27595,847043,0.037159507,0.046490202
8903,2009,Ohio,55-59,11542645,11113726,428919,6143359,285606,5857753,22338,727149,0.037159507,0.046490202
8904,2009,Ohio,60-64,11542645,11113726,428919,6143359,285606,5857753,26412,613420,0.037159507,0.046490202
8905,2009,Ohio,65-69,11542645,11113726,428919,6143359,285606,5857753,18882,439059,0.037159507,0.046490202
8906,2009,Ohio,70-74,11542645,11113726,428919,6143359,285606,5857753,14167,359458,0.037159507,0.046490202
8907,2009,Ohio,75-79,11542645,11113726,428919,6143359,285606,5857753,12104,281439,0.037159507,0.046490202
8908,2009,Ohio,80-84,11542645,11113726,428919,6143359,285606,5857753,11020,235743,0.037159507,0.046490202
8909,2009,Ohio,85+,11542645,11113726,428919,6143359,285606,5857753,10168,217463,0.037159507,0.046490202
8910,2009,Oklahoma,0-4,3687050,3491926,195124,1879925,135151,1744774,1354,271414,0.052921441,0.071891698
8911,2009,Oklahoma,5-9,3687050,3491926,195124,1879925,135151,1744774,3226,244346,0.052921441,0.071891698
8912,2009,Oklahoma,10-14,3687050,3491926,195124,1879925,135151,1744774,5443,244857,0.052921441,0.071891698
8913,2009,Oklahoma,15-19,3687050,3491926,195124,1879925,135151,1744774,11128,247923,0.052921441,0.071891698
8914,2009,Oklahoma,20-24,3687050,3491926,195124,1879925,135151,1744774,22050,258806,0.052921441,0.071891698
8915,2009,Oklahoma,25-29,3687050,3491926,195124,1879925,135151,1744774,24447,244929,0.052921441,0.071891698
8916,2009,Oklahoma,30-34,3687050,3491926,195124,1879925,135151,1744774,22608,207579,0.052921441,0.071891698
8917,2009,Oklahoma,35-39,3687050,3491926,195124,1879925,135151,1744774,22957,206211,0.052921441,0.071891698
8918,2009,Oklahoma,40-44,3687050,3491926,195124,1879925,135151,1744774,17880,205479,0.052921441,0.071891698
8919,2009,Oklahoma,45-49,3687050,3491926,195124,1879925,135151,1744774,18757,242441,0.052921441,0.071891698
8920,2009,Oklahoma,50-54,3687050,3491926,195124,1879925,135151,1744774,12005,238983,0.052921441,0.071891698
8921,2009,Oklahoma,55-59,3687050,3491926,195124,1879925,135151,1744774,8955,216154,0.052921441,0.071891698
8922,2009,Oklahoma,60-64,3687050,3491926,195124,1879925,135151,1744774,7542,182998,0.052921441,0.071891698
8923,2009,Oklahoma,65-69,3687050,3491926,195124,1879925,135151,1744774,6375,138134,0.052921441,0.071891698
8924,2009,Oklahoma,70-74,3687050,3491926,195124,1879925,135151,1744774,4384,118031,0.052921441,0.071891698
8925,2009,Oklahoma,75-79,3687050,3491926,195124,1879925,135151,1744774,3133,94920,0.052921441,0.071891698
8926,2009,Oklahoma,80-84,3687050,3491926,195124,1879925,135151,1744774,1412,67592,0.052921441,0.071891698
8927,2009,Oklahoma,85+,3687050,3491926,195124,1879925,135151,1744774,1468,61129,0.052921441,0.071891698
8928,2009,Oregon,0-4,3825657,3451834,373823,2069720,260943,1808777,2536,239628,0.097714719,0.126076474
8929,2009,Oregon,5-9,3825657,3451834,373823,2069720,260943,1808777,6208,229490,0.097714719,0.126076474
8930,2009,Oregon,10-14,3825657,3451834,373823,2069720,260943,1808777,12945,234786,0.097714719,0.126076474
8931,2009,Oregon,15-19,3825657,3451834,373823,2069720,260943,1808777,23711,228164,0.097714719,0.126076474
8932,2009,Oregon,20-24,3825657,3451834,373823,2069720,260943,1808777,30643,233240,0.097714719,0.126076474
8933,2009,Oregon,25-29,3825657,3451834,373823,2069720,260943,1808777,35455,232529,0.097714719,0.126076474
8934,2009,Oregon,30-34,3825657,3451834,373823,2069720,260943,1808777,46371,210414,0.097714719,0.126076474
8935,2009,Oregon,35-39,3825657,3451834,373823,2069720,260943,1808777,44194,209749,0.097714719,0.126076474
8936,2009,Oregon,40-44,3825657,3451834,373823,2069720,260943,1808777,37477,213076,0.097714719,0.126076474
8937,2009,Oregon,45-49,3825657,3451834,373823,2069720,260943,1808777,32597,237580,0.097714719,0.126076474
8938,2009,Oregon,50-54,3825657,3451834,373823,2069720,260943,1808777,28071,248685,0.097714719,0.126076474
8939,2009,Oregon,55-59,3825657,3451834,373823,2069720,260943,1808777,20691,243257,0.097714719,0.126076474
8940,2009,Oregon,60-64,3825657,3451834,373823,2069720,260943,1808777,16087,213487,0.097714719,0.126076474
8941,2009,Oregon,65-69,3825657,3451834,373823,2069720,260943,1808777,13109,148218,0.097714719,0.126076474
8942,2009,Oregon,70-74,3825657,3451834,373823,2069720,260943,1808777,8582,104238,0.097714719,0.126076474
8943,2009,Oregon,75-79,3825657,3451834,373823,2069720,260943,1808777,5605,83004,0.097714719,0.126076474
8944,2009,Oregon,80-84,3825657,3451834,373823,2069720,260943,1808777,5511,70166,0.097714719,0.126076474
8945,2009,Oregon,85+,3825657,3451834,373823,2069720,260943,1808777,4030,72123,0.097714719,0.126076474
8946,2009,Pennsylvania,0-4,12604767,11932817,671950,6678396,459357,6219039,6135,733888,0.053309196000000000,0.068782534
8947,2009,Pennsylvania,5-9,12604767,11932817,671950,6678396,459357,6219039,14994,732576,0.053309196000000000,0.068782534
8948,2009,Pennsylvania,10-14,12604767,11932817,671950,6678396,459357,6219039,22884,752976,0.053309196000000000,0.068782534
8949,2009,Pennsylvania,15-19,12604767,11932817,671950,6678396,459357,6219039,29270,863092,0.053309196000000000,0.068782534
8950,2009,Pennsylvania,20-24,12604767,11932817,671950,6678396,459357,6219039,38032,791887,0.053309196000000000,0.068782534
8951,2009,Pennsylvania,25-29,12604767,11932817,671950,6678396,459357,6219039,65187,729584,0.053309196000000000,0.068782534
8952,2009,Pennsylvania,30-34,12604767,11932817,671950,6678396,459357,6219039,68410,675674,0.053309196000000000,0.068782534
8953,2009,Pennsylvania,35-39,12604767,11932817,671950,6678396,459357,6219039,70787,718550,0.053309196000000000,0.068782534
8954,2009,Pennsylvania,40-44,12604767,11932817,671950,6678396,459357,6219039,63497,804042,0.053309196000000000,0.068782534
8955,2009,Pennsylvania,45-49,12604767,11932817,671950,6678396,459357,6219039,57635,909635,0.053309196000000000,0.068782534
8956,2009,Pennsylvania,50-54,12604767,11932817,671950,6678396,459357,6219039,51563,917615,0.053309196000000000,0.068782534
8957,2009,Pennsylvania,55-59,12604767,11932817,671950,6678396,459357,6219039,43445,791978,0.053309196000000000,0.068782534
8958,2009,Pennsylvania,60-64,12604767,11932817,671950,6678396,459357,6219039,38833,671961,0.053309196000000000,0.068782534
8959,2009,Pennsylvania,65-69,12604767,11932817,671950,6678396,459357,6219039,28612,511865,0.053309196000000000,0.068782534
8960,2009,Pennsylvania,70-74,12604767,11932817,671950,6678396,459357,6219039,25905,384504,0.053309196000000000,0.068782534
8961,2009,Pennsylvania,75-79,12604767,11932817,671950,6678396,459357,6219039,18155,350802,0.053309196000000000,0.068782534
8962,2009,Pennsylvania,80-84,12604767,11932817,671950,6678396,459357,6219039,17418,303427,0.053309196000000000,0.068782534
8963,2009,Pennsylvania,85+,12604767,11932817,671950,6678396,459357,6219039,11188,288761,0.053309196000000000,0.068782534
8964,2009,Rhode Island,0-4,1053209,917144,136065,564528,94412,470116,475,58758,0.12919088200000000,0.167240597
8965,2009,Rhode Island,5-9,1053209,917144,136065,564528,94412,470116,1778,59979,0.12919088200000000,0.167240597
8966,2009,Rhode Island,10-14,1053209,917144,136065,564528,94412,470116,2965,61425,0.12919088200000000,0.167240597
8967,2009,Rhode Island,15-19,1053209,917144,136065,564528,94412,470116,5769,73029,0.12919088200000000,0.167240597
8968,2009,Rhode Island,20-24,1053209,917144,136065,564528,94412,470116,9372,62984,0.12919088200000000,0.167240597
8969,2009,Rhode Island,25-29,1053209,917144,136065,564528,94412,470116,11614,57149,0.12919088200000000,0.167240597
8970,2009,Rhode Island,30-34,1053209,917144,136065,564528,94412,470116,14243,50032,0.12919088200000000,0.167240597
8971,2009,Rhode Island,35-39,1053209,917144,136065,564528,94412,470116,12777,55270,0.12919088200000000,0.167240597
8972,2009,Rhode Island,40-44,1053209,917144,136065,564528,94412,470116,15411,59503,0.12919088200000000,0.167240597
8973,2009,Rhode Island,45-49,1053209,917144,136065,564528,94412,470116,12755,68754,0.12919088200000000,0.167240597
8974,2009,Rhode Island,50-54,1053209,917144,136065,564528,94412,470116,11309,69559,0.12919088200000000,0.167240597
8975,2009,Rhode Island,55-59,1053209,917144,136065,564528,94412,470116,9413,57460,0.12919088200000000,0.167240597
8976,2009,Rhode Island,60-64,1053209,917144,136065,564528,94412,470116,6890,52389,0.12919088200000000,0.167240597
8977,2009,Rhode Island,65-69,1053209,917144,136065,564528,94412,470116,5260,36526,0.12919088200000000,0.167240597
8978,2009,Rhode Island,70-74,1053209,917144,136065,564528,94412,470116,5858,27040,0.12919088200000000,0.167240597
8979,2009,Rhode Island,75-79,1053209,917144,136065,564528,94412,470116,4686,23285,0.12919088200000000,0.167240597
8980,2009,Rhode Island,80-84,1053209,917144,136065,564528,94412,470116,3151,21629,0.12919088200000000,0.167240597
8981,2009,Rhode Island,85+,1053209,917144,136065,564528,94412,470116,2339,22373,0.12919088200000000,0.167240597
8982,2009,South Carolina,0-4,4561242,4352338,208904,2402668,144957,2257711,2169,308990,0.045799806,0.060331681
8983,2009,South Carolina,5-9,4561242,4352338,208904,2402668,144957,2257711,5135,288334,0.045799806,0.060331681
8984,2009,South Carolina,10-14,4561242,4352338,208904,2402668,144957,2257711,8094,284396,0.045799806,0.060331681
8985,2009,South Carolina,15-19,4561242,4352338,208904,2402668,144957,2257711,9842,320517,0.045799806,0.060331681
8986,2009,South Carolina,20-24,4561242,4352338,208904,2402668,144957,2257711,18187,294279,0.045799806,0.060331681
8987,2009,South Carolina,25-29,4561242,4352338,208904,2402668,144957,2257711,22516,287413,0.045799806,0.060331681
8988,2009,South Carolina,30-34,4561242,4352338,208904,2402668,144957,2257711,27614,255292,0.045799806,0.060331681
8989,2009,South Carolina,35-39,4561242,4352338,208904,2402668,144957,2257711,21259,277536,0.045799806,0.060331681
8990,2009,South Carolina,40-44,4561242,4352338,208904,2402668,144957,2257711,20086,286870,0.045799806,0.060331681
8991,2009,South Carolina,45-49,4561242,4352338,208904,2402668,144957,2257711,17079,317696,0.045799806,0.060331681
8992,2009,South Carolina,50-54,4561242,4352338,208904,2402668,144957,2257711,15311,296325,0.045799806,0.060331681
8993,2009,South Carolina,55-59,4561242,4352338,208904,2402668,144957,2257711,11296,283794,0.045799806,0.060331681
8994,2009,South Carolina,60-64,4561242,4352338,208904,2402668,144957,2257711,9796,252785,0.045799806,0.060331681
8995,2009,South Carolina,65-69,4561242,4352338,208904,2402668,144957,2257711,7871,191943,0.045799806,0.060331681
8996,2009,South Carolina,70-74,4561242,4352338,208904,2402668,144957,2257711,4694,139291,0.045799806,0.060331681
8997,2009,South Carolina,75-79,4561242,4352338,208904,2402668,144957,2257711,4235,114526,0.045799806,0.060331681
8998,2009,South Carolina,80-84,4561242,4352338,208904,2402668,144957,2257711,2286,82496,0.045799806,0.060331681
8999,2009,South Carolina,85+,4561242,4352338,208904,2402668,144957,2257711,1434,69855,0.045799806,0.060331681
9000,2009,South Dakota,0-4,812383,794382,18001,405815,11307,394508,135,59442,0.022158268,0.02786245
9001,2009,South Dakota,5-9,812383,794382,18001,405815,11307,394508,438,52813,0.022158268,0.02786245
9002,2009,South Dakota,10-14,812383,794382,18001,405815,11307,394508,501,51471,0.022158268,0.02786245
9003,2009,South Dakota,15-19,812383,794382,18001,405815,11307,394508,414,60519,0.022158268,0.02786245
9004,2009,South Dakota,20-24,812383,794382,18001,405815,11307,394508,3442,60307,0.022158268,0.02786245
9005,2009,South Dakota,25-29,812383,794382,18001,405815,11307,394508,2144,55462,0.022158268,0.02786245
9006,2009,South Dakota,30-34,812383,794382,18001,405815,11307,394508,1269,43394,0.022158268,0.02786245
9007,2009,South Dakota,35-39,812383,794382,18001,405815,11307,394508,2038,43754,0.022158268,0.02786245
